transaction_id,transaction_date,product_id,customer_id,product_category,quantity,unit_price,total_amount,customer_region,customer_age,customer_loyalty_score,product_rating,previous_purchase_count,return_status
31760,15/07/2023,2508,39766,clothing,9,157.64,1418.76,South,22,53,1,24,1
31761,28/09/2024,2974,38731,toys,8,47.85,382.8,East,63,72,4,26,0
31762,01/05/2024,2233,36093,clothing,9,265.03,2385.27,North,38,48,5,27,0
31763,13/04/2023,2841,30149,toys,14,48.24,675.36,North,67,28,2,7,0
31764,02/09/2024,2931,35174,home decor,7,221.38,1549.66,Central,30,9,4,20,0
31765,16/12/2024,2440,33080,toys,8,148.65,1189.2,East,57,18,4,2,0
31766,20/04/2023,2162,30343,toys,4,219.21,876.84,North,39,25,1,6,0
31767,16/01/2023,2478,32188,electronics,14,120.77,1690.78,Central,23,6,3,10,1
31768,25/08/2024,2268,38274,toys,10,109.47,1094.7,South,57,37,2,3,1
31769,30/01/2024,2569,34753,toys,3,50.96,152.88,Central,24,89,1,19,0
31770,21/06/2023,2469,34040,toys,12,116.09,1393.08,Central,47,83,5,20,1
31771,11/07/2023,2339,31033,toys,8,152.17,1217.36,Central,49,89,5,0,1
31772,13/06/2023,2022,35513,home decor,13,208.17,2706.21,East,24,76,4,12,1
31773,02/06/2023,2066,39020,toys,11,295.56,3251.16,East,69,18,4,10,0
31774,15/03/2024,2567,37654,toys,14,116,1624,West,43,41,4,10,1
31775,05/09/2023,2051,34223,clothing,10,241.26,2412.6,West,44,24,5,27,1
31776,22/05/2024,2707,36369,clothing,1,122.36,122.36,Central,64,49,4,27,1
31777,24/07/2024,2703,32388,toys,9,68.77,618.93,Central,41,57,5,27,0
31778,08/11/2023,2915,32655,electronics,12,35.32,423.84,North,37,92,1,12,0
31779,13/03/2024,2982,35075,toys,14,161.85,2265.9,West,63,97,5,9,0
31780,21/08/2024,2075,32167,clothing,3,247.7,743.1,East,49,98,1,19,1
31781,08/10/2024,2260,39620,clothing,2,200.11,400.22,North,53,72,5,12,1
31782,13/08/2024,2752,32871,home decor,7,254.17,1779.19,South,21,22,5,29,0
31783,14/03/2024,2621,38108,toys,8,34.77,278.16,West,23,24,3,4,1
31784,02/05/2024,2591,37129,electronics,5,112.68,563.4,North,41,94,2,22,1
31785,08/07/2023,2508,35615,home decor,8,230.15,1841.2,East,66,100,5,19,0
31786,22/04/2023,2567,38670,electronics,8,221,1768,Central,58,28,1,2,0
31787,26/02/2023,2980,36183,electronics,9,53.46,481.14,North,65,95,5,6,1
31788,03/01/2023,2223,33608,home decor,7,199.52,1396.64,West,34,32,4,6,1
31789,07/11/2023,2002,38810,clothing,1,166.43,166.43,South,33,63,2,25,0
31790,21/11/2023,2569,38204,toys,6,260.29,1561.74,Central,62,14,2,1,1
31791,20/09/2023,2675,30661,electronics,8,155.71,1245.68,East,61,99,2,22,0
31792,22/09/2024,2122,30456,toys,7,282.31,1976.17,North,67,71,5,19,0
31793,05/08/2024,2818,36731,electronics,3,213.89,641.67,East,45,68,4,26,1
31794,12/07/2023,2825,33838,toys,12,198.39,2380.68,East,33,11,2,25,1
31795,07/05/2023,2665,35380,toys,4,80.94,323.76,North,27,84,1,3,0
31796,22/02/2023,2714,32104,home decor,14,68.68,961.52,West,37,28,1,28,1
31797,01/11/2023,2788,30212,home decor,14,199.63,2794.82,East,22,66,2,20,1
31798,09/04/2024,2360,36190,toys,12,164.75,1977,North,42,41,3,4,1
31799,29/12/2024,2615,32621,electronics,11,194.22,2136.42,West,69,36,1,27,0
31800,23/05/2024,2524,37669,clothing,1,185.44,185.44,East,67,95,2,27,0
31801,22/07/2024,2454,31628,electronics,6,51.33,307.98,West,47,42,3,6,0
31802,10/10/2023,2176,37028,home decor,8,21.01,168.08,Central,52,40,3,6,1
31803,19/07/2024,2637,35666,clothing,8,50.21,401.68,North,67,50,5,7,1
31804,29/12/2024,2000,33288,electronics,10,279.33,2793.3,East,53,38,1,0,1
31805,12/07/2024,2164,31838,home decor,11,262.63,2888.93,North,58,73,1,27,1
31806,03/02/2024,2476,38313,home decor,8,239.87,1918.96,East,26,61,2,21,0
31807,02/11/2024,2781,38263,toys,1,220.24,220.24,West,24,36,2,3,0
31808,31/08/2024,2696,30843,home decor,8,7.52,60.16,Central,32,77,3,22,1
31809,26/03/2024,2499,38207,toys,2,42.25,84.5,Central,67,82,5,17,1
31810,26/07/2024,2297,30445,home decor,13,209.34,2721.42,East,33,6,4,29,1
31811,28/08/2024,2491,31209,electronics,9,111.09,999.81,West,43,78,3,5,1
31812,20/05/2023,2645,30375,clothing,6,45.53,273.18,West,37,97,5,12,0
31813,02/06/2023,2450,30279,electronics,7,185.06,1295.42,East,51,35,2,2,1
31814,06/03/2024,2677,32994,clothing,5,34.61,173.05,East,45,30,5,6,0
31815,12/04/2023,2285,30181,electronics,9,53.8,484.2,West,26,88,3,24,1
31816,26/04/2024,2333,36932,electronics,9,221.05,1989.45,East,53,50,5,13,0
31817,14/12/2023,2338,30729,clothing,10,126.47,1264.7,North,22,51,4,5,0
31818,19/01/2024,2302,35218,home decor,10,14.67,146.7,Central,64,42,4,2,0
31819,25/08/2024,2218,33807,toys,8,155.14,1241.12,East,64,35,3,27,0
31820,07/08/2024,2842,38614,home decor,14,274.54,3843.56,West,35,69,5,15,0
31821,12/04/2023,2913,34936,toys,10,11.9,119,West,33,63,5,22,0
31822,08/11/2023,2704,30228,home decor,2,175.8,351.6,North,40,3,3,18,1
31823,19/05/2024,2991,35109,clothing,8,95.35,762.8,North,43,32,1,7,0
31824,26/02/2024,2567,33054,clothing,9,263.3,2369.7,Central,51,7,2,15,0
31825,15/07/2024,2237,39608,home decor,9,204.54,1840.86,North,55,99,2,13,1
31826,11/04/2024,2981,32544,electronics,14,48.11,673.54,North,67,64,3,29,1
31827,10/09/2024,2863,34841,electronics,9,221.71,1995.39,East,25,28,3,0,0
31828,25/12/2024,2959,37539,electronics,4,129.78,519.12,Central,66,5,1,15,0
31829,18/11/2023,2213,33942,toys,2,209.28,418.56,West,64,64,3,12,0
31830,16/01/2023,2624,32816,electronics,3,266.74,800.22,North,37,62,2,1,1
31831,21/10/2024,2499,36668,toys,1,257.53,257.53,Central,69,44,2,20,0
31832,27/10/2023,2264,31378,clothing,7,55.18,386.26,East,65,89,2,12,0
31833,31/01/2024,2354,39099,toys,7,259.19,1814.33,South,49,1,5,3,1
31834,29/06/2023,2461,30878,toys,1,238.58,238.58,South,60,64,4,24,0
31835,16/06/2023,2810,30292,electronics,5,82.27,411.35,North,20,52,4,13,1
31836,01/12/2023,2319,37906,clothing,7,229.39,1605.73,West,32,71,4,3,0
31837,04/09/2024,2604,31688,toys,12,126.53,1518.36,West,30,24,4,6,0
31838,14/07/2023,2587,32578,toys,4,197.93,791.72,Central,20,67,5,10,0
31839,17/01/2024,2082,32025,home decor,5,89.96,449.8,North,56,5,5,12,0
31840,02/03/2024,2406,38687,clothing,5,188.62,943.1,South,18,87,5,10,1
31841,27/07/2023,2980,38682,clothing,9,112.07,1008.63,North,22,58,2,15,1
31842,03/07/2024,2154,38419,home decor,9,79.08,711.72,South,35,17,2,11,1
31843,25/01/2024,2820,30480,toys,6,299.13,1794.78,West,41,43,2,20,0
31844,29/06/2024,2141,32610,clothing,8,220.57,1764.56,East,53,46,1,12,1
31845,14/10/2023,2849,32685,home decor,6,136.09,816.54,West,31,18,5,25,0
31846,06/11/2023,2577,32109,toys,9,204.91,1844.19,East,61,58,4,10,1
31847,26/04/2023,2099,38986,home decor,11,166.91,1836.01,West,57,26,5,25,1
31848,02/01/2023,2827,33606,clothing,2,6.01,12.02,North,30,26,5,22,0
31849,23/11/2023,2459,32918,toys,13,40.44,525.72,East,26,24,5,8,1
31850,17/11/2024,2751,30524,home decor,6,284.82,1708.92,North,39,6,2,1,0
31851,28/02/2023,2151,38408,home decor,1,173.23,173.23,West,65,85,5,4,1
31852,07/12/2023,2707,32649,home decor,4,141.98,567.92,West,18,1,3,26,0
31853,28/04/2023,2671,31879,home decor,1,146.1,146.1,East,29,91,5,3,0
31854,02/11/2023,2403,31792,clothing,3,53.66,160.98,East,46,18,2,1,1
31855,10/11/2023,2051,39186,home decor,5,110.57,552.85,Central,21,65,2,4,0
31856,08/07/2023,2256,39961,electronics,14,99.88,1398.32,East,30,77,2,4,0
31857,04/07/2024,2735,32578,toys,5,163.2,816,Central,64,34,1,28,0
31858,11/09/2023,2510,37977,electronics,4,202.32,809.28,South,36,28,3,18,1
31859,10/05/2024,2353,30057,home decor,8,34.96,279.68,Central,38,37,4,27,0
31860,22/07/2024,2922,30502,electronics,13,11.58,150.54,South,56,40,1,20,0
31861,20/05/2023,2249,32731,toys,6,284.88,1709.28,Central,20,12,3,4,1
31862,15/06/2023,2562,30588,toys,6,185.31,1111.86,West,50,3,2,26,0
31863,07/06/2023,2188,38452,home decor,11,286.97,3156.67,East,55,43,3,14,0
31864,16/10/2023,2018,33974,toys,9,176.83,1591.47,West,35,71,2,25,1
31865,09/09/2023,2389,36020,electronics,3,261.99,785.97,South,52,11,5,27,0
31866,02/11/2024,2796,38734,home decor,8,130.92,1047.36,West,61,60,5,14,1
31867,19/11/2024,2180,33309,toys,11,104.1,1145.1,North,51,33,4,19,1
31868,14/08/2024,2410,37620,toys,4,135.01,540.04,East,68,6,1,21,0
31869,26/06/2023,2460,35938,home decor,11,160.74,1768.14,Central,62,83,2,29,1
31870,31/07/2023,2047,36920,toys,10,266.39,2663.9,Central,69,100,3,19,0
31871,18/04/2024,2392,39003,electronics,9,145.74,1311.66,North,55,29,2,11,0
31872,17/06/2023,2176,35403,clothing,7,78.05,546.35,West,35,43,2,25,0
31873,13/02/2023,2530,38482,toys,10,124.23,1242.3,South,41,28,1,3,1
31874,12/05/2023,2604,37120,toys,2,57.37,114.74,North,53,18,5,25,0
31875,12/05/2024,2052,33271,electronics,2,107.18,214.36,North,69,92,3,25,0
31876,10/05/2023,2683,33780,home decor,8,190.17,1521.36,South,30,40,5,6,1
31877,13/05/2023,2391,31147,clothing,1,230.5,230.5,North,26,36,1,17,1
31878,20/04/2023,2911,34906,home decor,8,89.09,712.72,West,27,67,5,10,0
31879,28/05/2023,2827,38919,electronics,9,49.82,448.38,Central,45,92,3,11,0
31880,24/05/2023,2721,31975,toys,14,271.64,3802.96,Central,20,95,5,28,0
31881,13/07/2023,2131,36394,electronics,12,20.14,241.68,West,18,29,3,23,1
31882,14/11/2023,2157,32550,clothing,8,152.86,1222.88,South,24,59,5,26,0
31883,26/11/2024,2132,39454,toys,10,134.76,1347.6,South,44,11,1,23,1
31884,06/02/2023,2592,33373,electronics,11,129.56,1425.16,Central,23,31,5,13,0
31885,19/08/2023,2138,34782,home decor,12,59.84,718.08,South,32,83,4,26,0
31886,21/04/2024,2854,31319,home decor,7,190.97,1336.79,South,68,4,1,3,0
31887,05/12/2023,2592,30566,home decor,8,203.29,1626.32,Central,56,82,2,6,0
31888,02/10/2023,2553,30869,clothing,9,228.58,2057.22,Central,34,66,2,29,1
31889,26/08/2023,2647,30608,toys,10,298.14,2981.4,Central,63,77,2,25,0
31890,01/08/2024,2965,34078,clothing,14,165.11,2311.54,South,68,3,2,5,0
31891,17/10/2024,2683,34495,toys,9,28.06,252.54,North,30,43,5,2,1
31892,07/04/2023,2907,39946,clothing,11,107.15,1178.65,West,47,73,3,18,0
31893,11/12/2023,2616,31806,home decor,3,10.57,31.71,West,30,74,4,7,0
31894,02/10/2023,2701,36996,electronics,4,202.46,809.84,East,20,78,5,13,1
31895,21/03/2023,2463,36695,electronics,3,72.71,218.13,Central,59,12,4,8,1
31896,25/07/2024,2436,38967,toys,8,215.48,1723.84,Central,67,96,4,16,0
31897,30/12/2023,2212,31715,toys,4,269.04,1076.16,West,51,86,2,8,1
31898,05/03/2024,2090,35671,home decor,14,295.99,4143.86,Central,38,37,4,13,1
31899,09/12/2023,2083,32634,home decor,12,25.76,309.12,East,59,89,2,12,0
31900,30/09/2024,2287,33778,home decor,1,237.41,237.41,West,55,78,5,17,1
31901,22/07/2023,2103,34343,clothing,13,86.32,1122.16,East,42,0,4,26,1
31902,03/04/2023,2178,38576,electronics,8,155.85,1246.8,East,65,4,1,12,0
31903,08/04/2023,2440,38280,home decor,11,261.49,2876.39,East,69,88,3,9,0
31904,27/11/2023,2114,33889,toys,9,270.84,2437.56,East,33,14,3,7,0
31905,14/02/2023,2779,34506,electronics,10,203.08,2030.8,Central,67,60,1,14,0
31906,05/12/2023,2365,35823,clothing,10,176.81,1768.1,East,56,2,5,18,0
31907,11/05/2023,2429,30491,clothing,7,83.72,586.04,West,25,96,3,7,0
31908,31/08/2024,2579,35755,home decor,9,182.86,1645.74,West,53,56,1,17,0
31909,10/09/2023,2286,37607,electronics,5,171,855,East,22,50,5,17,0
31910,24/08/2024,2586,33445,home decor,3,128.61,385.83,South,37,22,1,5,0
31911,10/10/2023,2749,31843,toys,9,116.08,1044.72,Central,24,36,5,3,1
31912,13/09/2024,2697,36298,home decor,12,291.69,3500.28,North,64,72,3,19,1
31913,05/08/2023,2707,33623,clothing,2,261.74,523.48,South,62,76,3,4,1
31914,16/09/2023,2202,33299,electronics,9,250.02,2250.18,North,35,87,4,5,1
31915,19/09/2023,2935,39186,clothing,9,75.11,675.99,East,26,51,2,5,1
31916,28/08/2024,2581,32917,toys,4,222.68,890.72,West,51,0,1,20,0
31917,05/08/2024,2748,35906,toys,13,41.56,540.28,Central,34,57,5,6,1
31918,31/08/2024,2758,37861,home decor,7,67.16,470.12,Central,36,34,2,7,0
31919,26/09/2024,2694,32924,home decor,5,25.52,127.6,East,69,1,1,24,0
31920,01/03/2023,2894,33735,clothing,14,116.96,1637.44,East,50,57,4,19,0
31921,10/01/2023,2580,36745,home decor,4,179.63,718.52,West,24,33,1,26,1
31922,23/12/2023,2173,38237,home decor,6,151.94,911.64,North,53,15,4,1,0
31923,29/02/2024,2499,32294,home decor,11,111.68,1228.48,East,64,45,1,12,1
31924,12/08/2023,2355,38517,electronics,5,80.1,400.5,North,49,5,4,4,0
31925,26/03/2024,2300,37630,electronics,1,144.37,144.37,North,24,42,3,8,0
31926,26/07/2023,2166,30761,toys,3,233.24,699.72,East,52,82,2,17,0
31927,11/11/2023,2224,36087,electronics,9,162.79,1465.11,West,51,91,5,17,1
31928,01/06/2023,2754,35246,home decor,2,36.77,73.54,North,19,59,1,21,1
31929,04/05/2024,2956,33638,home decor,3,41.22,123.66,Central,51,78,5,14,0
31930,02/12/2024,2037,38191,toys,8,57.73,461.84,Central,68,0,1,12,0
31931,13/09/2023,2429,37543,electronics,4,293.48,1173.92,North,40,97,3,17,0
31932,13/08/2024,2295,34421,clothing,8,149.44,1195.52,West,26,17,1,13,0
31933,07/10/2024,2890,36179,home decor,2,126.82,253.64,East,58,9,5,9,1
31934,14/09/2023,2336,35400,toys,5,22.24,111.2,South,42,6,5,12,1
31935,22/10/2024,2012,36531,home decor,2,167.2,334.4,West,59,8,4,11,1
31936,19/11/2023,2726,36082,electronics,11,280.35,3083.85,Central,51,42,3,18,1
31937,18/12/2023,2242,38274,home decor,12,33.45,401.4,South,27,9,1,5,0
31938,25/12/2024,2025,34238,electronics,14,213.4,2987.6,South,52,88,5,0,0
31939,29/01/2023,2757,36482,electronics,14,185.16,2592.24,West,65,25,4,28,0
31940,17/07/2023,2749,36793,home decor,9,82.5,742.5,West,60,0,2,10,1
31941,18/02/2024,2924,34682,toys,1,165.73,165.73,West,20,18,2,15,0
31942,02/01/2023,2362,38135,clothing,11,242.39,2666.29,Central,23,30,3,26,1
31943,03/03/2023,2219,35020,clothing,8,277.74,2221.92,Central,23,14,4,16,0
31944,06/04/2023,2804,36992,home decor,12,76.98,923.76,West,34,99,4,2,0
31945,18/12/2024,2891,30507,toys,4,130.86,523.44,East,49,77,2,2,0
31946,10/07/2023,2915,37681,clothing,5,92.37,461.85,East,67,56,4,28,0
31947,09/10/2024,2182,30043,toys,12,84.24,1010.88,West,49,26,1,26,0
31948,23/04/2023,2489,32919,toys,10,58.95,589.5,East,62,18,2,24,0
31949,25/01/2023,2774,32276,toys,1,164.66,164.66,South,57,64,3,20,1
31950,21/02/2024,2735,33481,home decor,7,173.01,1211.07,West,51,37,5,11,0
31951,27/02/2023,2010,30318,clothing,7,172.68,1208.76,West,68,97,5,18,1
31952,08/07/2023,2890,31189,clothing,3,273.65,820.95,North,30,60,4,16,0
31953,19/05/2023,2760,33389,electronics,6,279.99,1679.94,Central,54,8,2,25,1
31954,23/05/2023,2541,37164,home decor,14,108.28,1515.92,North,40,100,2,16,0
31955,08/10/2024,2326,35401,home decor,13,71.42,928.46,West,36,98,4,15,0
31956,06/08/2024,2133,31742,toys,6,167.81,1006.86,Central,48,86,1,21,1
31957,21/09/2024,2857,37256,clothing,14,77.35,1082.9,South,61,57,1,28,0
31958,12/02/2024,2350,37295,clothing,9,161.86,1456.74,Central,28,31,5,21,1
31959,15/01/2024,2046,39174,home decor,4,273.97,1095.88,North,67,14,3,16,1
31960,07/02/2024,2435,34757,toys,1,245.17,245.17,Central,31,0,5,10,0
31961,24/05/2023,2771,36455,home decor,12,210.59,2527.08,West,67,52,2,4,1
31962,07/03/2024,2538,37441,toys,7,164.49,1151.43,West,38,52,3,14,1
31963,27/02/2024,2383,37338,clothing,1,238.22,238.22,East,49,71,5,7,1
31964,21/03/2023,2787,30133,home decor,9,20.87,187.83,North,59,18,3,26,1
31965,04/07/2024,2476,34614,electronics,12,68.4,820.8,Central,36,78,1,17,1
31966,02/04/2023,2208,32130,toys,4,88.64,354.56,South,69,28,5,15,0
31967,09/10/2023,2534,30655,clothing,8,116.26,930.08,West,37,8,2,9,1
31968,01/04/2023,2974,39608,clothing,1,134.37,134.37,East,41,43,4,19,0
31969,03/03/2023,2336,32803,toys,10,236.38,2363.8,Central,25,4,2,26,1
31970,26/02/2024,2628,34831,toys,8,92.43,739.44,Central,61,40,5,10,1
31971,12/02/2024,2684,38471,home decor,3,277.92,833.76,West,61,26,3,11,1
31972,14/12/2023,2279,33471,clothing,13,117.31,1525.03,Central,43,40,5,27,0
31973,04/06/2023,2967,31762,electronics,4,220.61,882.44,North,41,3,2,18,1
31974,27/08/2023,2298,32933,electronics,4,196.84,787.36,North,49,36,3,15,1
31975,07/12/2024,2785,37807,toys,5,283.38,1416.9,East,52,89,5,5,1
31976,06/04/2023,2171,34997,electronics,12,250.4,3004.8,Central,58,72,2,14,1
31977,19/01/2024,2207,31763,clothing,5,232.47,1162.35,Central,64,92,1,22,0
31978,30/03/2023,2758,39671,electronics,11,186.5,2051.5,South,61,88,1,29,1
31979,16/05/2023,2414,37817,toys,6,278.92,1673.52,North,49,57,1,28,1
31980,07/09/2024,2642,34757,electronics,11,182.99,2012.89,Central,63,82,2,0,0
31981,09/02/2023,2750,34042,home decor,8,145.77,1166.16,North,41,85,2,26,0
31982,28/03/2024,2999,32143,home decor,8,119.9,959.2,East,64,98,1,23,1
31983,29/07/2024,2075,36431,home decor,9,247.81,2230.29,North,64,30,5,1,1
31984,27/10/2024,2626,33603,clothing,5,193.81,969.05,West,28,57,3,3,1
31985,17/01/2024,2747,37136,home decor,5,171.45,857.25,East,19,4,4,23,0
31986,25/02/2023,2349,31521,clothing,8,117.57,940.56,North,38,17,5,15,0
31987,01/07/2024,2248,37734,toys,6,43.24,259.44,East,19,26,4,8,1
31988,03/07/2023,2975,30786,electronics,6,24.39,146.34,North,47,16,1,16,0
31989,26/03/2023,2147,35544,clothing,9,90.27,812.43,West,54,64,3,16,1
31990,23/04/2023,2860,33068,electronics,8,21.76,174.08,West,21,8,2,28,0
31991,09/11/2024,2009,38270,clothing,10,291.25,2912.5,South,44,56,3,14,1
31992,12/02/2024,2527,39270,home decor,8,102.38,819.04,Central,42,17,4,28,1
31993,08/07/2024,2651,32926,electronics,9,71.2,640.8,Central,43,15,4,18,0
31994,09/07/2024,2247,32784,toys,7,158.2,1107.4,East,54,93,3,2,0
31995,21/05/2023,2674,31379,home decor,10,50.32,503.2,West,68,36,5,5,1
31996,30/08/2024,2800,38805,electronics,5,34.95,174.75,North,65,61,1,5,1
31997,21/10/2023,2654,39211,home decor,4,117.29,469.16,South,25,49,1,1,0
31998,18/07/2023,2276,36931,clothing,13,205.52,2671.76,West,63,14,4,9,1
31999,20/04/2024,2558,33844,clothing,12,228.74,2744.88,East,33,84,4,21,1
32000,18/07/2024,2804,30110,home decor,8,109.75,878,South,27,74,3,1,1
32001,04/05/2023,2728,32924,clothing,8,21.69,173.52,North,24,51,3,24,0
32002,18/12/2024,2540,37512,clothing,3,240.27,720.81,North,56,86,1,20,0
32003,19/08/2024,2297,33050,clothing,11,297.52,3272.72,South,55,8,2,2,1
32004,18/11/2024,2676,32498,electronics,10,71.14,711.4,North,35,79,1,25,1
32005,16/08/2023,2840,38289,electronics,6,123.49,740.94,East,62,55,2,5,0
32006,24/10/2024,2213,37461,toys,8,5.8,46.4,East,58,30,4,5,1
32007,16/02/2023,2921,33393,electronics,2,233.32,466.64,East,31,47,2,28,1
32008,01/03/2023,2740,31167,toys,9,278.28,2504.52,East,55,56,2,9,1
32009,16/07/2024,2711,30530,home decor,2,113.04,226.08,West,37,91,5,14,0
32010,22/09/2024,2335,37973,electronics,7,130.6,914.2,South,39,33,3,6,0
32011,22/12/2024,2933,31803,home decor,7,193.34,1353.38,Central,45,24,2,3,1
32012,29/01/2023,2225,30788,home decor,7,149.43,1046.01,Central,50,0,1,17,1
32013,19/09/2023,2016,32701,toys,4,202.09,808.36,West,47,72,2,10,1
32014,15/05/2024,2949,34255,toys,2,202.32,404.64,East,52,52,5,1,0
32015,08/08/2023,2138,35454,clothing,3,243.07,729.21,Central,19,90,1,4,1
32016,14/01/2024,2287,34325,electronics,14,182.2,2550.8,South,22,88,1,29,0
32017,26/12/2024,2404,39721,electronics,10,16.69,166.9,Central,39,57,1,5,0
32018,07/10/2023,2157,32743,electronics,4,87.13,348.52,Central,56,6,1,27,1
32019,27/01/2024,2564,30025,toys,1,178.04,178.04,North,49,82,4,1,1
32020,17/03/2023,2368,38173,home decor,12,6.41,76.92,East,62,26,1,19,0
32021,26/12/2024,2846,38791,clothing,6,191.97,1151.82,West,36,24,3,17,1
32022,18/06/2024,2764,35161,clothing,11,209.91,2309.01,Central,31,63,2,15,0
32023,12/03/2024,2006,30498,toys,14,261.82,3665.48,East,30,48,3,14,1
32024,17/07/2024,2309,33714,electronics,14,147.06,2058.84,East,33,28,4,21,0
32025,29/11/2024,2114,37926,toys,14,77.06,1078.84,East,61,91,2,27,0
32026,20/10/2023,2147,34299,clothing,6,187.66,1125.96,East,21,87,1,4,0
32027,26/01/2023,2576,36938,toys,3,70.68,212.04,East,33,95,5,27,1
32028,10/04/2023,2934,33809,electronics,5,160.03,800.15,Central,51,32,3,19,1
32029,09/08/2024,2042,30672,toys,9,149.71,1347.39,Central,65,93,4,25,1
32030,23/04/2023,2762,34711,clothing,9,97.58,878.22,East,50,58,5,24,1
32031,14/04/2023,2696,32572,electronics,4,288.92,1155.68,Central,60,2,3,18,0
32032,28/08/2024,2396,37364,clothing,2,202.42,404.84,Central,20,55,5,1,1
32033,23/01/2023,2790,30890,toys,4,117.68,470.72,North,55,92,2,17,0
32034,23/06/2023,2259,34629,clothing,7,236.88,1658.16,East,66,83,2,14,1
32035,10/05/2024,2527,39042,toys,13,171.95,2235.35,East,45,11,3,19,0
32036,30/07/2024,2759,32119,electronics,9,117.3,1055.7,East,37,38,4,16,0
32037,18/05/2023,2327,39538,toys,4,105.54,422.16,East,21,3,1,29,1
32038,05/12/2024,2847,33015,home decor,8,222.67,1781.36,South,57,17,5,0,1
32039,03/09/2023,2066,35433,toys,13,120.34,1564.42,South,69,77,1,28,1
32040,18/05/2023,2431,33388,clothing,9,231.79,2086.11,North,51,9,2,23,0
32041,29/10/2023,2090,39702,home decor,8,237.89,1903.12,Central,32,26,4,6,0
32042,06/01/2023,2765,31393,home decor,7,47.62,333.34,East,48,97,2,24,0
32043,24/03/2023,2250,37052,toys,7,166.44,1165.08,East,52,100,2,12,0
32044,21/11/2023,2257,36335,clothing,14,284.39,3981.46,East,56,56,3,7,0
32045,20/03/2023,2545,31100,clothing,2,169.52,339.04,Central,68,20,1,28,0
32046,19/12/2024,2286,39702,home decor,1,148.81,148.81,East,49,70,5,17,1
32047,29/11/2023,2350,31854,electronics,1,250.42,250.42,West,57,39,2,27,0
32048,11/06/2023,2671,31582,home decor,3,97.62,292.86,West,24,11,4,23,1
32049,27/06/2024,2047,34004,toys,6,53.21,319.26,South,64,78,2,27,0
32050,21/12/2023,2683,34577,home decor,1,229.34,229.34,Central,26,3,1,12,1
